customer_tweet_id,created_at,customer_text,brand_reply_id,brand_reply
104190,Thu Nov 23 16:52:28 +0000 2017,"@AppleSupport Thanks. Yep I checked that, but neither phone has the other listed as an alternative data source. It’s almost like it’s because they’re both linked to my iCloud account or something. Here’s an example from one of them, the one listed is the same device name. https://t.co/zKVWO3obZj",104189,@138973 We'd like to look into this further. Please DM us to continue working on this. https://t.co/GDrqU22YpT
2906759,Tue Nov 28 19:45:05 +0000 2017,@AppleSupport I am having issue with my MacBook please check your DM,2906758,@804895 We've received your DM regarding your MacBook and we'll be happy to help. You can expect to hear from us shortly there. We look forward to getting this resolved. https://t.co/GDrqU22YpT
1982882,Wed Nov 01 20:37:30 +0000 2017,Why can’t my iPhone manage to properly count my unread gmail since the last update? It’s like the simplest coding thing ever @115858.,1982881,@586931 We want to be sure you can view your mail properly. Which app are you using to view your mail? DM us and let us know. https://t.co/GDrqU22YpT
617285,Wed Nov 22 03:31:01 +0000 2017,First the stupid “I” problem now the “I.t” problem on iPhone. WTF is going on? @115858,617284,@266449 Let's take a look at this issue together. Which iOS version is your device currently running? We want to make sure that you're running the latest version. You can check this through Settings &gt; General &gt; About.
2053531,Fri Oct 06 02:06:13 +0000 2017,@AppleSupport My phone is being very slow and my screen keeps freezing. What do I do?,2053530,"@360892 Let's work together to dethaw your iPhone. Follow these steps first, and DM us the results: https://t.co/8MvHMFZ83h https://t.co/GDrqU22YpT"
522057,Sat Dec 02 02:53:12 +0000 2017,@AppleSupport  BTW I run 11.1.2 manually setting your clock back a few days seem to work but that ain't a real fix.,522056,@240566 We're here to help you. Please DM us the country you're currently in and we can go from there together. https://t.co/GDrqU2kzhr
2287609,Sun Nov 12 01:41:55 +0000 2017,@AppleSupport issue resolved thanx,2287608,@664643 Glad to hear it! Feel free to reach out if any questions come up.
2095677,Tue Oct 10 13:31:50 +0000 2017,"@AppleSupport The TV app in iOS11 needs network to refresh its thumbnails, even for downloaded content - can't watch movies on the subway 😢",2095676,"@619129 Reach out to us via DM, and we can take a look at this with you from there to figure out what is occurring and resolve it. https://t.co/GDrqU22YpT"
891089,Fri Oct 13 17:40:40 +0000 2017,@AppleSupport One app OpenTable,891088,@331574 Thanks for the info. Go a head and send us a DM and we can look into this with you from there. https://t.co/GDrqU22YpT
1736104,Tue Nov 07 04:36:59 +0000 2017,@115858 can someone explain to me why my face unlocks my dad's iPhone X that is set up with his face ID???? I ain't pay a G for this shit??,1736103,@524168 Thanks for reaching out to us. We want to look into this with you. Send us a DM so we can talk there. https://t.co/GDrqU22YpT
1897493,Tue Oct 24 16:47:43 +0000 2017,@AppleSupport @13071 @797 need to fix you OS!! https://t.co/5PkblAfcUI,1897492,"@565530 We'd love to help with Apple Maps. To confirm, is it not loading an address? Please DM us the exact version of iOS running: https://t.co/GDrqU22YpT"
827149,Fri Oct 13 01:38:44 +0000 2017,@AppleSupport I did try it while connected to my own wifi. It still didn't work. On an unrelated note. Is there a way to u lock more storage on my phone?,827147,"@317030 Try the steps here for more help with the update: https://t.co/Ui1yTo6dM7 Also, are you trying to get more iCloud Storage?"
1443245,Sun Nov 26 01:08:32 +0000 2017,"my iphone is dead and every time i go to an @115858 store it's a 3+ hour wait... so i haven't been ignoring you, but i won't wait 3 hours",1443244,@454870 We want to help! Join us in DM and we'll take a look at your battery concerns: https://t.co/GDrqU22YpT
55121,Tue Nov 07 16:50:02 +0000 2017,@AppleSupport @applesupport can your team figure out the I️ issue. Or will l continue to have to use lower case l’s for them for a while? Let’s start here,55122,@128498 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
508266,Fri Dec 01 21:45:28 +0000 2017,"@AppleSupport No, I don't. I watched my battery drop 5% in just a couple minutes though.",508268,"@236699 At the time you saw the drop, what was occurring with the iPhone? Was it sitting idle, was it playing music, a video or game? Some power intensive apps can cause a rapid loss due to the demands, so we want to rule that out."
1637810,Sun Nov 05 15:18:17 +0000 2017,"@AppleSupport I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️

Fix this",1637809,@500882 We’d love to help. Here is a helpful link: https://t.co/xU1AGHStV6
2301711,Sun Nov 12 18:17:40 +0000 2017,@AppleSupport I went onto iTunes on my computer and it downloaded on there so I was able to download it to my phone from my computer. Thanks!,2301712,@667985 Awesome! We're glad that it worked out for you. Have a wonderful day!
2713231,Mon Nov 20 03:34:51 +0000 2017,@115858 yo we need to talk... tell me how the update made my battery go from 100% to 65% in 5 minutes ?? #fixyourself,2713230,"@761700  Hello. Thanks for connecting with us here. If you just updated, did you allow the apps to complete updates as well?  Did you update the device while plugged in? Send us a DM. https://t.co/GDrqU22YpT"
177867,Sat Nov 25 07:28:00 +0000 2017,@AppleSupport @157899 Y’all fucked my phone up with the last update😩 I have the 7 and this bitch freezes about 3-5 times a day for about 3-8minutes at a time. Me and Troy demand resolutions and we demand them now!,177869,@157900 We'd like to help. Send us a DM and we can start there. https://t.co/GDrqU22YpT
2286865,Sun Nov 12 01:16:01 +0000 2017,"Seriously @AppleSupport?

I've restored from backup SEVEN DIFFERENT WAYS so sending me instructions on how to restore is both *unhelpful* and *insulting*.

The issue is the restored (new) iphone is missing data from the old iPhone. Tried 2 computers + iTunes &amp; iCloud

#BadService https://t.co/QJrElWMuRY",2286864,@654854 We want to get this sorted so you can start enjoying your new iPhone. Send us a DM and we can check with you on what data is missing on the new iPhone. https://t.co/GDrqU22YpT
2078610,Mon Oct 09 15:18:16 +0000 2017,@AppleSupport on iOS 11.0.2 Phone keeps freezing. Phone has also shutdown 4x in 12 hours. Phone is used with a medical device. Please fix!,2078609,@614762 We'd be happy to look into this with you more in detail.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT
1650154,Sun Nov 05 20:18:40 +0000 2017,"@AppleSupport Thank you, it worked!",1650153,@504033 You're most welcome.
2118354,Wed Nov 08 05:32:42 +0000 2017,@AppleSupport I️ recently did the new software update ( iOS 11.1) and my phone has not been working properly. What’s the point of the update?,2118353,@624300 We're here to help out. What happening after updating the device? Let's meet in DM to continue. https://t.co/GDrqU22YpT
269511,Fri Oct 06 00:26:43 +0000 2017,I didn’t know downloading iOS 11 meant I had to carry a phone charger with me everywhere I went. @115858,269509,@180277 We'd love to help. In Settings &gt; General &gt; About what iOS 11 version are you on?
568431,Sun Dec 03 03:05:20 +0000 2017,@AppleSupport I just responded through dm on the twitter website,568432,@252896  We know your contacts are important. Let's have you reach out via phone or chat here: https://t.co/IBIY3vMgPj
2004267,Fri Nov 03 21:26:25 +0000 2017,@115858 I️ need you to fix this. I’m starting to read I️ like if it’s actually a letter.,2004266,@592687 We can help. Send us a DM with details on what you are experiencing and your iOS version and we'll get started. https://t.co/GDrqU22YpT
1281444,Thu Oct 26 16:25:39 +0000 2017,Decided to upgrade to that iOS 11 shit and now my phones battery draining without me even touching it. I’m done with your antics @115858 🖕,1281443,@419817 We know that having great battery life is important. Join us in DM. Click here: https://t.co/GDrqU22YpT
1974957,Wed Nov 01 12:19:56 +0000 2017,Hey @AppleSupport are you ever going to fix the iOS 11 bugs or am I going to have to restart my phone 3x a day for the rest of my life?,1974956,@416873 We want to be sure you get the most out of iOS 11. Send us a DM and let us know what's happening. We want to help you. https://t.co/GDrqU22YpT
866222,Sun Oct 22 16:55:48 +0000 2017,"@AppleSupport Well…? Things’re are pretty whack, here, with my phone, apps, WiFi and everything.",866223,"@325678 We'd be happy to take a look into what's going. To start, can you DM us some more info on what you're experiencing? https://t.co/GDrqU22YpT"
1781582,Wed Oct 11 23:57:47 +0000 2017,@AppleSupport I bought a new phone but one album I bought didn’t transfer over and I don’t know how to get it back,1781581,@535273 Congratulations on your new phone. DM us and let us know if you're an Apple Music subscriber. We can go from there. https://t.co/GDrqU22YpT
193593,Wed Oct 04 15:11:56 +0000 2017,Dentro de tanta perfeccion tienen miles de fallas #Apple @115858 @AppleSupport Perdí mi dinero por que no tengo la factura.,193592,@161518 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs
1221031,Wed Oct 25 14:42:34 +0000 2017,@AppleSupport Hi iPhone update 11.0.3 Very bad makes iPhone 5s warm up to the highest degree and can not be used in case of high temperature Please resolve this problem immediately Thank you,1221030,@406501 Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT
852880,Fri Oct 20 13:54:04 +0000 2017,@AppleSupport I haven’t done anything special yet. Just skip over the songs that I’ve already “disliked” when they come up again.,852877,@322605 Let's take a look at updating your choices here: https://t.co/zrXCbURjiu
260845,Thu Oct 05 20:30:30 +0000 2017,@AppleSupport 2)) second was like an error during streaming a video! it was restarted!I had no idea what was going on? what's the problem with new iOS 11?,260843,@178103 Let's look into what's causing your iPhone to restart. What iOS 11 version do you have? It's under Settings &gt; General &gt; About
2117874,Wed Nov 08 05:20:38 +0000 2017,Get your shit together @115858 https://t.co/wMAL8kdRnl,2117873,@624187 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2683827,Sun Nov 19 11:42:26 +0000 2017,@AppleSupport I think the #greenline suits my new #iPhoneX. What do I do now? https://t.co/OdBO7lh9J5,2683825,"@754857 We'd love to help. Is this line visible on all screens, including when booting up and the Apple logo shows?  Does this line persist after a restart?"
2185445,Thu Nov 09 16:50:45 +0000 2017,@AppleSupport I have an iPhone 6S. I was just using it and a preview of a text message that I got yesterday came up and is now stuck at the top of my screen. Because of where it is I cannot swipe it away or swipe to shut down my phone. Any ideas of what I can do to fix it?,2185444,@640037 We're happy to assist with this. Are you currently able to access the shutdown option from Settings &gt; General &gt; Shut Down?
2076278,Tue Oct 10 04:30:31 +0000 2017,"Correction , this IOS update is messing up my phone @115858",2076277,@614060 We'd like to help out. Send us a DM and tell us more about what you have been experiencing. We'll take it from there. https://t.co/GDrqU22YpT
2751517,Mon Nov 27 23:06:26 +0000 2017,@AppleSupport No it doesn’t and I haven’t put any on but there could be,2751518,@770303 Let's take a closer look. Here's a link to DM us. https://t.co/GDrqU22YpT
2366173,Mon Nov 13 22:31:24 +0000 2017,My phone automatically updated last night now my Apple Music won’t play... thanks @115858,2366171,@683063 We want you to be able to relax and listen to your tunes after an update. Let's narrow this down. Do you receive any error message when attempting to play your music?
1772225,Wed Nov 08 01:24:32 +0000 2017,this “i” shit is really annoying. @115858,1772224,@532667 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2125995,Wed Nov 08 17:17:59 +0000 2017,I’ll be happy when @115858 drops an update to fix this “I” problem,2125994,@626071 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/O1mArZQd2k
2583211,Thu Nov 16 22:10:53 +0000 2017,@AppleSupport I reaaaaalllly need to make an appointment tomorrow in Germantown. I don't have my apple id handy. Anyway you can help me?,2583209,"@732049 We can help with this. Meet us in DM with details, and we'll see what we can do. https://t.co/GDrqU22YpT"
